SH, 12, 2002013112,   , BEST,   0, 122S,  897E,  20, 1004, TD,   0,    ,    0,    0,    0,    0, 
SH, 12, 2002013118,   , BEST,   0, 124S,  887E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 
SH, 12, 2002020100,   , BEST,   0, 127S,  879E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 
SH, 12, 2002020106,   , BEST,   0, 132S,  872E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 
SH, 12, 2002020112,   , BEST,   0, 135S,  861E,  25, 1002, TD,  35, NEQ,    0,    0,    0,    0, 1007,  120,  25,   0,   0, 
SH, 12, 2002020118,   , BEST,   0, 138S,  853E,  30, 1000, TD,  35, NEQ,    0,    0,    0,    0, 1004,  120,  25,   0,   0, 
SH, 12, 2002020200,   , BEST,   0, 141S,  845E,  35,  997, TS,  35, NEQ,    0,    0,    0,    0, 1004,  120,  25,   0,   0, 
SH, 12, 2002020206,   , BEST,   0, 142S,  831E,  35,  997, TS,  35, NEQ,    0,    0,    0,    0, 1005,  100,  30,   0,   0, 
SH, 12, 2002020212,   , BEST,   0, 142S,  817E,  40,  994, TS,  35, NEQ,    0,    0,    0,    0, 1005,  100,  30,   0,   0, 
SH, 12, 2002020218,   , BEST,   0, 141S,  809E,  45,  991, TS,  35, NEQ,   15,   15,   15,   25, 1004,  120,  10,   0,   0, 
SH, 12, 2002020300,   , BEST,   0, 142S,  802E,  50,  987, TS,  35, NEQ,   25,   25,   25,   25, 1004,  120,  15,   0,   0, 
SH, 12, 2002020306,   , BEST,   0, 144S,  796E,  55,  984, TS,  35, NEQ,  130,   80,   80,  150, 1004,  130,  15,   0,   0, 
SH, 12, 2002020312,   , BEST,   0, 146S,  791E,  65,  976, TY,  35, NEQ,  130,   80,   80,  150, 1003,  130,  15,   0,   0, 
SH, 12, 2002020318,   , BEST,   0, 148S,  782E,  70,  972, TY,  35, NEQ,   90,  120,   90,   90, 1003,  130,  15,   0,   0, 
SH, 12, 2002020400,   , BEST,   0, 149S,  778E,  80,  963, TY,  35, NEQ,   90,  120,   90,   90, 1003,  130,  15,   0,   0, 
SH, 12, 2002020406,   , BEST,   0, 149S,  775E,  90,  954, TY,  35, NEQ,  110,  120,  120,  110, 1002,  130,  20,   0,   0, 
SH, 12, 2002020412,   , BEST,   0, 151S,  777E, 100,  944, TY,  35, NEQ,  110,  125,  130,  130, 1002,  130,  20,   0,   0, 
SH, 12, 2002020418,   , BEST,   0, 154S,  780E, 110,  933, TY,  35, NEQ,  110,  125,  130,  130, 1002,  130,  20,   0,   0, 
SH, 12, 2002020500,   , BEST,   0, 159S,  784E, 115,  927, TY,  35, NEQ,  110,  125,  130,  130, 1002,  130,  20,   0,   0, 
SH, 12, 2002020506,   , BEST,   0, 161S,  787E, 110,  933, TY,  35, NEQ,  110,  110,  130,  130, 1002,  130,  20,   0,   0, 
SH, 12, 2002020512,   , BEST,   0, 164S,  791E, 110,  933, TY,  35, NEQ,  110,  110,  130,  130, 1002,  130,  20,   0,   0, 
SH, 12, 2002020518,   , BEST,   0, 168S,  794E, 105,  938, TY,  35, NEQ,  110,  110,  130,  130, 1002,  130,  20,   0,   0, 
SH, 12, 2002020600,   , BEST,   0, 171S,  797E,  95,  949, TY,  35, NEQ,  110,  110,  120,  120, 1002,  180,  20,   0,   0, 
SH, 12, 2002020606,   , BEST,   0, 173S,  800E,  90,  954, TY,  35, NEQ,   80,  130,  130,  130, 1002,  130,  20,   0,   0, 
SH, 12, 2002020612,   , BEST,   0, 175S,  804E,  90,  954, TY,  35, NEQ,   80,  130,  130,  130, 1002,  130,  20,   0,   0, 
SH, 12, 2002020618,   , BEST,   0, 177S,  808E,  85,  958, TY,  35, NEQ,  110,  120,  140,   80, 1002,  135,  15,   0,   0, 
SH, 12, 2002020700,   , BEST,   0, 179S,  814E,  85,  958, TY,  35, NEQ,  110,  120,  140,   80, 1002,  135,  15,   0,   0, 
SH, 12, 2002020706,   , BEST,   0, 180S,  820E,  90,  954, TY,  35, NEQ,  120,  120,  140,  130, 1001,  150,  20,   0,   0, 
SH, 12, 2002020712,   , BEST,   0, 183S,  825E,  90,  954, TY,  35, NEQ,  130,  120,  140,  150, 1001,  150,  25,   0,   0, 
SH, 12, 2002020718,   , BEST,   0, 187S,  830E,  90,  954, TY,  35, NEQ,   90,  120,  150,  120, 1001,  130,  15,   0,   0, 
SH, 12, 2002020800,   , BEST,   0, 191S,  833E,  95,  949, TY,  35, NEQ,   90,  120,  150,  120, 1001,  130,  15,   0,   0, 
SH, 12, 2002020806,   , BEST,   0, 196S,  837E,  95,  949, TY,  35, NEQ,  110,  130,  150,  100, 1000,  140,  25,   0,   0, 
SH, 12, 2002020812,   , BEST,   0, 199S,  840E,  90,  954, TY,  35, NEQ,  110,  140,  140,  110, 1000,  140,  25,   0,   0, 
SH, 12, 2002020818,   , BEST,   0, 203S,  844E,  90,  954, TY,  35, NEQ,  100,  120,  120,  100, 1000,  140,  25,   0,   0, 
SH, 12, 2002020900,   , BEST,   0, 208S,  846E,  90,  954, TY,  35, NEQ,  100,  120,  120,  100, 1000,  140,  25,   0,   0, 
SH, 12, 2002020906,   , BEST,   0, 213S,  848E,  85,  958, TY,  35, NEQ,  130,  200,  185,  150, 1000,  300,  25,   0,   0, 
SH, 12, 2002020912,   , BEST,   0, 218S,  849E,  75,  967, TY,  35, NEQ,  130,  180,  180,  150, 1000,  140,  20,   0,   0, 
SH, 12, 2002020918,   , BEST,   0, 222S,  849E,  70,  972, TY,  35, NEQ,  100,  120,  120,  100, 1000,  140,  20,   0,   0, 
SH, 12, 2002021000,   , BEST,   0, 226S,  849E,  65,  976, TY,  35, NEQ,   90,  120,  120,   90, 1000,  140,  20,   0,   0, 
SH, 12, 2002021006,   , BEST,   0, 230S,  851E,  65,  976, TY,  35, NEQ,   90,  180,  180,   90, 1000,  140,  20,   0,   0, 
SH, 12, 2002021012,   , BEST,   0, 234S,  853E,  60,  980, TS,  35, NEQ,   90,  180,  180,   90, 1000,  140,  20,   0,   0, 
SH, 12, 2002021018,   , BEST,   0, 237S,  854E,  50,  987, TS,  35, NEQ,   90,  180,  180,   90, 1000,  140,  20,   0,   0, 
SH, 12, 2002021100,   , BEST,   0, 241S,  855E,  45,  991, TS,  35, NEQ,   85,  105,  105,   85, 1000,  157,  20,   0,   0, 
SH, 12, 2002021106,   , BEST,   0, 247S,  857E,  40,  994, TS,  35, NEQ,   90,  180,  180,   90, 1000,  140,  20,   0,   0, 
SH, 12, 2002021112,   , BEST,   0, 256S,  862E,  30, 1000, TD,  35, NEQ,    0,    0,    0,    0, 1000,  140,  40,   0,   0, 
SH, 12, 2002021118,   , BEST,   0, 264S,  867E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 
